Jonas Schmid;Linda Gulli;0.5765
Jonas Schmid;Marina Povitkina;0.499
Jonas Schmid;Philipp Broniecki;0.5925
Jonas Schmid;Philipp Lutscher;0.577
Jonas Schmid;Robert Huseby;0.438
Jonas Schmid;Scott Gates;0.5735
Jonas Schmid;Martin Søyland;0.492
Jonas Schmid;Leif Erlend Kårtvedt;0.5225
Jonas Schmid;Tor Gaute Syrstad;0.694
Jonas Schmid;Øivind Bratberg;0.5715
Jonas Schmid;Ida Weseth Bjøru;0.548
Jonas Schmid;Jostein Askim;0.4825
Jonas Schmid;Kristoffer Kolltveit;0.606
Jonas Schmid;Anna Nordnes Helgøy;0.5585
Jonas Schmid;Elin Arntzen;0.588
Jonas Schmid;Sebastian Conte;0.585
Sverke Runde Saxegaard;Anne-Kathrin Kreft;0.5945
Sverke Runde Saxegaard;Dag Harald Claes;0.562
Sverke Runde Saxegaard;Jens Jungblut;0.625
Sverke Runde Saxegaard;Jon Hovi;0.408
Sverke Runde Saxegaard;Tom Christensen;0.5755
Sverke Runde Saxegaard;Dagfinn Hagen;0.5015
Sverke Runde Saxegaard;Jonathan Kuyper;0.5655
Sverke Runde Saxegaard;Miroslav Nemcok;0.509
Sverke Runde Saxegaard;Marit Eldholm;0.481
Sverke Runde Saxegaard;Øyvind Colbjørnsen;0.549
Sverke Runde Saxegaard;Håvard Strand;0.603
Sverke Runde Saxegaard;Jen Erling Klausen;0.5385
Sverke Runde Saxegaard;Jacob Nyrup;0.5075
Sverke Runde Saxegaard;Jonas Schmid;0.521
Sverke Runde Saxegaard;Sverke Runde Saxegaard;1.0
Sverke Runde Saxegaard;Linda Gulli;0.5785
Sverke Runde Saxegaard;Marina Povitkina;0.4365
Sverke Runde Saxegaard;Philipp Broniecki;0.5605
Sverke Runde Saxegaard;Philipp Lutscher;0.522
Sverke Runde Saxegaard;Robert Huseby;0.537
Sverke Runde Saxegaard;Scott Gates;0.6275
Sverke Runde Saxegaard;Martin Søyland;0.545
Sverke Runde Saxegaard;Leif Erlend Kårtvedt;0.5655
Sverke Runde Saxegaard;Tor Gaute Syrstad;0.4385
Sverke Runde Saxegaard;Øivind Bratberg;0.6155
Sverke Runde Saxegaard;Ida Weseth Bjøru;0.54
Sverke Runde Saxegaard;Jostein Askim;0.4955
Sverke Runde Saxegaard;Kristoffer Kolltveit;0.5815
Sverke Runde Saxegaard;Anna Nordnes Helgøy;0.537
Sverke Runde Saxegaard;Elin Arntzen;0.59
Sverke Runde Saxegaard;Sebastian Conte;0.6295
Linda Gulli;Anne-Kathrin Kreft;0.493
Linda Gulli;Dag Harald Claes;0.5295
Linda Gulli;Jens Jungblut;0.6955
Linda Gulli;Jon Hovi;0.414
Linda Gulli;Tom Christensen;0.5875
Linda Gulli;Dagfinn Hagen;0.518
Linda Gulli;Jonathan Kuyper;0.5595
Linda Gulli;Miroslav Nemcok;0.488
Linda Gulli;Marit Eldholm;0.45
Linda Gulli;Øyvind Colbjørnsen;0.599
Linda Gulli;Håvard Strand;0.612
Linda Gulli;Jen Erling Klausen;0.603
Linda Gulli;Jacob Nyrup;0.6145
Linda Gulli;Jonas Schmid;0.5765
Linda Gulli;Sverke Runde Saxegaard;0.5785
Linda Gulli;Linda Gulli;1.0
Linda Gulli;Marina Povitkina;0.5065
Linda Gulli;Philipp Broniecki;0.664
Linda Gulli;Philipp Lutscher;0.6095
Linda Gulli;Robert Huseby;0.5935
Linda Gulli;Scott Gates;0.596
Linda Gulli;Martin Søyland;0.647
Linda Gulli;Leif Erlend Kårtvedt;0.5615
Linda Gulli;Tor Gaute Syrstad;0.478
Linda Gulli;Øivind Bratberg;0.5605
Linda Gulli;Ida Weseth Bjøru;0.505
Linda Gulli;Jostein Askim;0.4585
Linda Gulli;Kristoffer Kolltveit;0.6565
Linda Gulli;Anna Nordnes Helgøy;0.5865
Linda Gulli;Elin Arntzen;0.6155
Linda Gulli;Sebastian Conte;0.5725
Marina Povitkina;Anne-Kathrin Kreft;0.488
Marina Povitkina;Dag Harald Claes;0.388
Marina Povitkina;Jens Jungblut;0.5225
Marina Povitkina;Jon Hovi;0.292
Marina Povitkina;Tom Christensen;0.5115
Marina Povitkina;Dagfinn Hagen;0.413
Marina Povitkina;Jonathan Kuyper;0.5435
Marina Povitkina;Miroslav Nemcok;0.521
Marina Povitkina;Marit Eldholm;0.493
Marina Povitkina;Øyvind Colbjørnsen;0.6155
Marina Povitkina;Håvard Strand;0.5225
Marina Povitkina;Jen Erling Klausen;0.5685
Marina Povitkina;Jacob Nyrup;0.509
Marina Povitkina;Jonas Schmid;0.499
Marina Povitkina;Sverke Runde Saxegaard;0.4365
Marina Povitkina;Linda Gulli;0.5065
Marina Povitkina;Marina Povitkina;1.0
Marina Povitkina;Philipp Broniecki;0.6335
Marina Povitkina;Philipp Lutscher;0.7085
Marina Povitkina;Robert Huseby;0.4565
Marina Povitkina;Scott Gates;0.4755
Marina Povitkina;Martin Søyland;0.4785
Marina Povitkina;Leif Erlend Kårtvedt;0.543
Marina Povitkina;Tor Gaute Syrstad;0.3955
Marina Povitkina;Øivind Bratberg;0.4165
Marina Povitkina;Ida Weseth Bjøru;0.47
Marina Povitkina;Jostein Askim;0.4165
Marina Povitkina;Kristoffer Kolltveit;0.43
Marina Povitkina;Anna Nordnes Helgøy;0.5575
Marina Povitkina;Elin Arntzen;0.5585
Marina Povitkina;Sebastian Conte;0.541
Philipp Broniecki;Anne-Kathrin Kreft;0.487
Philipp Broniecki;Dag Harald Claes;0.544
Philipp Broniecki;Jens Jungblut;0.7625
Philipp Broniecki;Jon Hovi;0.5075
Philipp Broniecki;Tom Christensen;0.6235
Philipp Broniecki;Dagfinn Hagen;0.5025
Philipp Broniecki;Jonathan Kuyper;0.7215
Philipp Broniecki;Miroslav Nemcok;0.497
Philipp Broniecki;Marit Eldholm;0.5365
Philipp Broniecki;Øyvind Colbjørnsen;0.7025
Philipp Broniecki;Håvard Strand;0.611
Philipp Broniecki;Jen Erling Klausen;0.5785
Philipp Broniecki;Jacob Nyrup;0.6235
Philipp Broniecki;Jonas Schmid;0.5925
Philipp Broniecki;Sverke Runde Saxegaard;0.5605
Philipp Broniecki;Linda Gulli;0.664
Philipp Broniecki;Marina Povitkina;0.6335
Philipp Broniecki;Philipp Broniecki;1.0
Philipp Broniecki;Philipp Lutscher;0.7885
Philipp Broniecki;Robert Huseby;0.489
Philipp Broniecki;Scott Gates;0.565
Philipp Broniecki;Martin Søyland;0.5255
Philipp Broniecki;Leif Erlend Kårtvedt;0.574
Philipp Broniecki;Tor Gaute Syrstad;0.5715
Philipp Broniecki;Øivind Bratberg;0.511
Philipp Broniecki;Ida Weseth Bjøru;0.5625
Philipp Broniecki;Jostein Askim;0.5775
Philipp Broniecki;Kristoffer Kolltveit;0.6155
Philipp Broniecki;Anna Nordnes Helgøy;0.653
Philipp Broniecki;Elin Arntzen;0.5415
Philipp Broniecki;Sebastian Conte;0.5665
